subject_id	object_id	subject_id_prefix	object_id_prefix	subject_name	object_name	predicate	Primary_Knowledge_Source	Knowledge_Source	publications	subject_category	object_category
Q9Y2N7	Q99814	UNIPROT	UNIPROT	HIF3A	EPAS1	down-regulates quantity by repression	SIGNOR	Multiomics-BigGIM-DrugResponse	21479871	protein	protein
Q15465	P00450	UNIPROT	UNIPROT	SHH	CP	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	17419683	protein	protein
O14490	Q9UPX8	UNIPROT	UNIPROT	DLGAP1	SHANK2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	28179641	protein	protein
CHEBI:90863	Q99835	ChEBI	UNIPROT	sonidegib	SMO	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	21041712	chemical	protein
Q9UBC3	Q99933	UNIPROT	UNIPROT	DNMT3B	BAG1	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	18413740	protein	protein
O43586	Q99952	UNIPROT	UNIPROT	PSTPIP1	PTPN18	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	9422760	protein	protein
P06493	O00571	UNIPROT	UNIPROT	CDK1	DDX3X	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	16280325	protein	protein
Q06945	P35222	UNIPROT	UNIPROT	SOX4	CTNNB1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	17875931	protein	protein
O95886	Q9UPX8	UNIPROT	UNIPROT	DLGAP3	SHANK2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	28179641	protein	protein
Q9BYF1	P01019	UNIPROT	UNIPROT	ACE2	AGT	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	11815627	protein	protein
Q9Y2H0	Q9UPX8	UNIPROT	UNIPROT	DLGAP4	SHANK2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	28179641	protein	protein
CHEBI:63452	P10721	ChEBI	UNIPROT	midostaurin	KIT	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	22037378	chemical	protein
P27361	P10828	UNIPROT	UNIPROT	MAPK3	THRB	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	12809513	protein	protein
P18031	P10912	UNIPROT	UNIPROT	PTPN1	GHR	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	12907755	protein	protein
P12931	P51636	UNIPROT	UNIPROT	SRC	CAV2	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	15504032	protein	protein
P08254	P10915	UNIPROT	UNIPROT	MMP3	HAPLN1	down-regulates quantity by destabilization	SIGNOR	Multiomics-BigGIM-DrugResponse	7694569	protein	protein
Q13554	P35222	UNIPROT	UNIPROT	CAMK2B	CTNNB1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	24117889	protein	protein
Q96PY6	P21796	UNIPROT	UNIPROT	NEK1	VDAC1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	20230784	protein	protein
CHEBI:94490	Q96GD4	ChEBI	UNIPROT	N-[5-[(2R)-2-methoxy-1-oxo-2-phenylethyl]-4,6-dihydro-1H-pyrrolo[3,4-c]pyrazol-3-yl]-4-(4-methyl-1-piperazinyl)benzamide	AURKB	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
P17612	P11168	UNIPROT	UNIPROT	PRKACA	SLC2A2	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	8626492	protein	protein
P48729	O15169	UNIPROT	UNIPROT	CSNK1A1	AXIN1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	17318175	protein	protein
Q99558	O15111	UNIPROT	UNIPROT	MAP3K14	CHUK	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	20651737	protein	protein
P49137	P27815	UNIPROT	UNIPROT	MAPKAPK2	PDE4A	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	21323643	protein	protein
O00623	P51668	UNIPROT	UNIPROT	PEX12	UBE2D1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	19687296	protein	protein
CHEBI:92418	P11229	ChEBI	UNIPROT	1-methyl-3,6-dihydro-2H-pyridine-5-carboxylic acid prop-2-ynyl ester	CHRM1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	9224827	chemical	protein
P08151	P24385	UNIPROT	UNIPROT	GLI1	CCND1	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	19860666	protein	protein
CHEBI:94038	P11229	ChEBI	UNIPROT	trimethyl-[(5-methyl-2-furanyl)methyl]ammonium	CHRM1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	9224827	chemical	protein
Q13616	P35222	UNIPROT	UNIPROT	CUL1	CTNNB1	down-regulates quantity by destabilization	SIGNOR	Multiomics-BigGIM-DrugResponse	10023660	protein	protein
Q15139	P35222	UNIPROT	UNIPROT	PRKD1	CTNNB1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	19141652	protein	protein
Q02930	O00300	UNIPROT	UNIPROT	CREB5	TNFRSF11B	down-regulates quantity by repression	SIGNOR	Multiomics-BigGIM-DrugResponse	21132541	protein	protein
P41162	P41162	UNIPROT	UNIPROT	ETV3	ETV3	down-regulates quantity by repression	SIGNOR	Multiomics-BigGIM-DrugResponse	22028471	protein	protein
CHEBI:45716	Q9UBN7	ChEBI	UNIPROT	vorinostat	HDAC6	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	17868033	chemical	protein
Q9ULV5	Q8WZ79	UNIPROT	UNIPROT	HSF4	DNASE2B	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	23507146	protein	protein
Q15303	P22681	UNIPROT	UNIPROT	ERBB4	CBL	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	16829981	protein	protein
Q99638	Q92547	UNIPROT	UNIPROT	RAD9A	TOPBP1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	18594563	protein	protein
Q9UM73	Q92569	UNIPROT	UNIPROT	ALK	PIK3R3	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	27322022	protein	protein
P04150	Q92570	UNIPROT	UNIPROT	NR3C1	NR4A3	down-regulates quantity by repression	SIGNOR	Multiomics-BigGIM-DrugResponse	15591535	protein	protein
Q14493	O60814	UNIPROT	UNIPROT	SLBP	H2BC12	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	19155325	protein	protein
Q6ZMQ8	Q15078	UNIPROT	UNIPROT	AATK	CDK5R1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	14521924	protein	protein
CHEBI:91585	P07550	ChEBI	UNIPROT	8-hydroxy-5-[1-hydroxy-2-(propan-2-ylamino)butyl]-1H-quinolin-2-one	ADRB2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	20590599	chemical	protein
CHEBI:521033	Q92731	ChEBI	UNIPROT	dutasteride	ESR2	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
O60674	P16410	UNIPROT	UNIPROT	JAK2	CTLA4	up-regulates quantity by stabilization	SIGNOR	Multiomics-BigGIM-DrugResponse	10842319	protein	protein
Q15418	Q92934	UNIPROT	UNIPROT	RPS6KA1	BAD	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	10558990	protein	protein
P62140	O15169	UNIPROT	UNIPROT	PPP1CB	AXIN1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	17318175	protein	protein
CID:24755493	O75581	PUBCHEM	UNIPROT	PIPP	LRP6	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	18772438	smallmolecule	protein
P00519	Q9UPY6	UNIPROT	UNIPROT	ABL1	WASF3	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	17623672	protein	protein
P67775	Q9UPZ9	UNIPROT	UNIPROT	PPP2CA	CILK1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	15988018	protein	protein
P06493	P27816	UNIPROT	UNIPROT	CDK1	MAP4	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	10791892	protein	protein
O00744	O75581	UNIPROT	UNIPROT	WNT10B	LRP6	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	15578921	protein	protein
O00755	O75581	UNIPROT	UNIPROT	WNT7A	LRP6	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	15578921	protein	protein
P19784	P11836	UNIPROT	UNIPROT	CSNK2A2	MS4A1	unknown	SIGNOR	Multiomics-BigGIM-DrugResponse	7678037	protein	protein
P07948	P11912	UNIPROT	UNIPROT	LYN	CD79A	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	9531288	protein	protein
P49841	P12036	UNIPROT	UNIPROT	GSK3B	NEFH	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	12130654	protein	protein
Q16236	P09601	UNIPROT	UNIPROT	NFE2L2	HMOX1	up-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	31257023	protein	protein
P68400	P12259	UNIPROT	UNIPROT	CSNK2A1	F5	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	9525959	protein	protein
CID:153241	P12268	PUBCHEM	UNIPROT	Merimepodib	IMPDH2	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	11288107	chemical	protein
Q5EB52	P35222	UNIPROT	UNIPROT	MEST	CTNNB1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	24827625	protein	protein
P17947	P12314	UNIPROT	UNIPROT	SPI1	FCGR1A	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	12393465	protein	protein
O15034	Q9UQ26	UNIPROT	UNIPROT	RIMBP2	RIMS2	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	11988172	protein	protein
O95153	Q9UQ26	UNIPROT	UNIPROT	TSPOAP1	RIMS2	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	11988172	protein	protein
P51671	P51677	UNIPROT	UNIPROT	CCL11	CCR3	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	10706854	protein	protein
P48436	P02458	UNIPROT	UNIPROT	SOX9	COL2A1	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	10980415	protein	protein
CHEBI:71257	P08908	ChEBI	UNIPROT	(S,S)-asenapine	HTR1A	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	9760039	chemical	protein
P17252	P17812	UNIPROT	UNIPROT	PRKCA	CTPS1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	17463002	protein	protein
CID:24764449	P08581	PUBCHEM	UNIPROT	AMG 458	MET	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
Q99835	P63215	UNIPROT	UNIPROT	SMO	GNG3	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	23074268	protein	protein
P43405	P12318	UNIPROT	UNIPROT	SYK	FCGR2A	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	8756631	protein	protein
P06493	O00443	UNIPROT	UNIPROT	CDK1	PIK3C2A	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	12719431	protein	protein
CHEBI:116962	P12821	ChEBI	UNIPROT	fosinoprilat	ACE	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	9187274	chemical	protein
P19525	P19525	UNIPROT	UNIPROT	EIF2AK2	EIF2AK2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	11337501	protein	protein
CHEBI:39112	P12931	ChEBI	UNIPROT	bosutinib	SRC	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	22037378	chemical	protein
P0DMV8	O15217	UNIPROT	UNIPROT	HSPA1A	GSTA4	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	21929724	protein	protein
CHEBI:17815	P17252	ChEBI	UNIPROT	1,2-diacyl-sn-glycerol	PRKCA	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	23630338	smallmolecule	protein
P35626	P51681	UNIPROT	UNIPROT	GRK3	CCR5	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	10085131	protein	protein
P35626	P51681	UNIPROT	UNIPROT	GRK3	CCR5	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	10085131	protein	protein
P05129	Q9UQ80	UNIPROT	UNIPROT	PRKCG	PA2G4	unknown	SIGNOR	Multiomics-BigGIM-DrugResponse	11325528	protein	protein
O43524	O43524	UNIPROT	UNIPROT	FOXO3	FOXO3	up-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	22848740	protein	protein
P05129	Q9UQ80	UNIPROT	UNIPROT	PRKCG	PA2G4	unknown	SIGNOR	Multiomics-BigGIM-DrugResponse	11325528	protein	protein
P35637	Q9UQ80	UNIPROT	UNIPROT	FUS	PA2G4	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	19946338	protein	protein
O15033	O75431	UNIPROT	UNIPROT	AREL1	MTX2	down-regulates quantity by destabilization	SIGNOR	Multiomics-BigGIM-DrugResponse	34584540	protein	protein
P35637	Q9UQ80	UNIPROT	UNIPROT	FUS	PA2G4	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	19946338	protein	protein
P35626	P51681	UNIPROT	UNIPROT	GRK3	CCR5	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	10085131	protein	protein
P0C6X7-PRO_0000037309	Q92985	UNIPROT	UNIPROT	Host translation inhibitor nsp1	IRF7	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	17715225	protein	protein
Q7L8L6	P13073	UNIPROT	UNIPROT	FASTKD5	COX4I1	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	25683715	protein	protein
P17612	P13569	UNIPROT	UNIPROT	PRKACA	CFTR	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	1377674	protein	protein
Q13976	P13569	UNIPROT	UNIPROT	PRKG1	CFTR	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	1377674	protein	protein
P26367	Q9UQB3	UNIPROT	UNIPROT	PAX6	CTNND2	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	16973151	protein	protein
CHEBI:91393	P08581	ChEBI	UNIPROT	N-[[3-fluoro-4-[[2-(1-methyl-4-imidazolyl)-7-thieno[3,2-b]pyridinyl]oxy]anilino]-sulfanylidenemethyl]-2-phenylacetamide	MET	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
P54646	Q9UQB8	UNIPROT	UNIPROT	PRKAA2	BAIAP2	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	22137581	protein	protein
CHEBI:91435	P16234	ChEBI	UNIPROT	linifanib	PDGFRA	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
P00533	P51692	UNIPROT	UNIPROT	EGFR	STAT5B	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	11751923	protein	protein
Q12913	P19174	UNIPROT	UNIPROT	PTPRJ	PLCG1	unknown	SIGNOR	Multiomics-BigGIM-DrugResponse	11259588	protein	protein
CID:24748573	P19784	PUBCHEM	UNIPROT	Silmitasertib	CSNK2A2	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	21159648	chemical	protein
P17252	P13726	UNIPROT	UNIPROT	PRKCA	F3	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	23195225	protein	protein
O15530	P05106	UNIPROT	UNIPROT	PDPK1	ITGB3	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	10896934	protein	protein
P67775	P31751	UNIPROT	UNIPROT	PPP2CA	AKT2	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	15367694	protein	protein
P49841	P56524	UNIPROT	UNIPROT	GSK3B	HDAC4	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	21118993	protein	protein
Q9UI47	P35222	UNIPROT	UNIPROT	CTNNA3	CTNNB1	up-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	21598020	protein	protein
Q9ULB5	P35222	UNIPROT	UNIPROT	CDH7	CTNNB1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	21255999	protein	protein
P00533	P51692	UNIPROT	UNIPROT	EGFR	STAT5B	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	11751923	protein	protein
P00533	P51692	UNIPROT	UNIPROT	EGFR	STAT5B	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	11751923	protein	protein
P18031	O43561	UNIPROT	UNIPROT	PTPN1	LAT	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	12857726	protein	protein
P68400	P13807	UNIPROT	UNIPROT	CSNK2A1	GYS1	unknown	SIGNOR	Multiomics-BigGIM-DrugResponse	2117608	protein	protein
CHEBI:6257	P13945	ChEBI	UNIPROT	L-isoprenaline	ADRB3	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	31160049	chemical	protein
P04637	P55957	UNIPROT	UNIPROT	TP53	BID	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	16151013	protein	protein
P54646	Q9UQB8	UNIPROT	UNIPROT	PRKAA2	BAIAP2	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	19933840	protein	protein
DB08935	P11836	DRUGBANK	UNIPROT	obinutuzumab	MS4A1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	28584136	antibody	protein
P60953	Q9UQB8	UNIPROT	UNIPROT	CDC42	BAIAP2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	11696321	protein	protein
P63000	Q9UQB8	UNIPROT	UNIPROT	RAC1	BAIAP2	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	11130076	protein	protein
Q14469	P53805	UNIPROT	UNIPROT	HES1	RCAN1	down-regulates quantity by repression	SIGNOR	Multiomics-BigGIM-DrugResponse	15866158	protein	protein
CID:135461425	P21802	PUBCHEM	UNIPROT	2-Hydroxy-3-[N-[4-[methyl-[2-(4-methylpiperazin-1-yl)acetyl]amino]phenyl]-C-phenylcarbonimidoyl]-1H-indole-6-carboxylic acid	FGFR2	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	22037378	chemical	protein
CID:135461425	P21802	PUBCHEM	UNIPROT	2-Hydroxy-3-[N-[4-[methyl-[2-(4-methylpiperazin-1-yl)acetyl]amino]phenyl]-C-phenylcarbonimidoyl]-1H-indole-6-carboxylic acid	FGFR2	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	22037378	chemical	protein
P12931	P51692	UNIPROT	UNIPROT	SRC	STAT5B	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	12621061	protein	protein
Q13882	P51692	UNIPROT	UNIPROT	PTK6	STAT5B	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	17997837	protein	protein
P23470	P05107	UNIPROT	UNIPROT	PTPRG	ITGB2	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	25624455	protein	protein
Q9NPC1	P08754	UNIPROT	UNIPROT	LTB4R2	GNAI3	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	31160049	protein	protein
Q05397	P29353	UNIPROT	UNIPROT	PTK2	SHC1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	9566877	protein	protein
Q9P0L2	P27816	UNIPROT	UNIPROT	MARK1	MAP4	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	8631898	protein	protein
P60484	P14317	UNIPROT	UNIPROT	PTEN	HCLS1	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	11494141	protein	protein
CHEBI:3181	P14416	ChEBI	UNIPROT	bromocriptine	DRD2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	1975644	chemical	protein
CHEBI:64045	P14416	ChEBI	UNIPROT	amisulpride	DRD2	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	1975644	chemical	protein
Q9Y3M2	P35222	UNIPROT	UNIPROT	CBY1	CTNNB1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	12712206	protein	protein
Q14678	Q9UQB8	UNIPROT	UNIPROT	KANK1	BAIAP2	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	19171758	protein	protein
Q5VWQ8	P10275	UNIPROT	UNIPROT	DAB2IP	AR	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	27858941	protein	protein
P11474	P11511	UNIPROT	UNIPROT	ESRRA	CYP19A1	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	15955695	protein	protein
CHEBI:49603	P04626	ChEBI	UNIPROT	lapatinib	ERBB2	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	22037378	chemical	protein
CHEBI:8888	P14416	ChEBI	UNIPROT	ropinirole	DRD2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	9057850	chemical	protein
Q96AP0	P15927	UNIPROT	UNIPROT	ACD	RPA2	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	18680434	protein	protein
P41732	P14416	UNIPROT	UNIPROT	TSPAN7	DRD2	down-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	28223337	protein	protein
A1L3X0	CHEBI:15525	UNIPROT	ChEBI	ELOVL7	palmitoyl-CoA	down-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	31616255	protein	smallmolecule
P31749	P14598	UNIPROT	UNIPROT	AKT1	NCF1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	10559253	protein	protein
P31751	Q96B36	UNIPROT	UNIPROT	AKT2	AKT1S1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	17277771	protein	protein
Q05513	P14598	UNIPROT	UNIPROT	PRKCZ	NCF1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	12056906	protein	protein
P31749	O60825	UNIPROT	UNIPROT	AKT1	PFKFB2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	12853467	protein	protein
Q14774	P14635	UNIPROT	UNIPROT	HLX	CCNB1	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	20008130	protein	protein
Q92963	P15056	UNIPROT	UNIPROT	RIT1	BRAF	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	23791108	protein	protein
P04637	P14921	UNIPROT	UNIPROT	TP53	ETS1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	14586398	protein	protein
P31314	P14921	UNIPROT	UNIPROT	TLX1	ETS1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	22516263	protein	protein
P12931	P14923	UNIPROT	UNIPROT	SRC	JUP	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	14517306	protein	protein
Q07687	Q96QS3	UNIPROT	UNIPROT	DLX2	ARX	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	18923043	protein	protein
O15297	P51812	UNIPROT	UNIPROT	PPM1D	RPS6KA3	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	15206906	protein	protein
O60674	Q9UQC2	UNIPROT	UNIPROT	JAK2	GAB2	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	18644434	protein	protein
P40145	CHEBI:17489	UNIPROT	ChEBI	ADCY8	3',5'-cyclic AMP	up-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	15385642	protein	smallmolecule
P31751	P15056	UNIPROT	UNIPROT	AKT2	BRAF	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	10869359	protein	protein
P31751	P15056	UNIPROT	UNIPROT	AKT2	BRAF	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	10869359	protein	protein
Q9Y243	P15056	UNIPROT	UNIPROT	AKT3	BRAF	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	10869359	protein	protein
P23760	P15172	UNIPROT	UNIPROT	PAX3	MYOD1	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	18854138	protein	protein
P24941	P15172	UNIPROT	UNIPROT	CDK2	MYOD1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	21902831	protein	protein
Q08999	P15172	UNIPROT	UNIPROT	RBL2	MYOD1	down-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	10801445	protein	protein
P25445	Q13546	UNIPROT	UNIPROT	FAS	RIPK1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	7538908	protein	protein
P10767	P21802	UNIPROT	UNIPROT	FGF6	FGFR2	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	8663044	protein	protein
P50461	P15173	UNIPROT	UNIPROT	CSRP3	MYOG	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	9234731	protein	protein
CID:57339395	O60674	PUBCHEM	UNIPROT	NVP-BSK805 dihydrochloride	JAK2	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
P49711	P41182	UNIPROT	UNIPROT	CTCF	BCL6	down-regulates quantity by repression	SIGNOR	Multiomics-BigGIM-DrugResponse	20733034	protein	protein
O00253	P32245	UNIPROT	UNIPROT	AGRP	MC4R	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	9311920	protein	protein
CHEBI:90195	O15379	ChEBI	UNIPROT	tacedinaline	HDAC3	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	20139990	chemical	protein
CID:53396311	P49840	PUBCHEM	UNIPROT	CHIR-98014	GSK3A	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
O15297	P51812	UNIPROT	UNIPROT	PPM1D	RPS6KA3	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	15206906	protein	protein
P12931	P51812	UNIPROT	UNIPROT	SRC	RPS6KA3	unknown	SIGNOR	Multiomics-BigGIM-DrugResponse	18156174	protein	protein
O60674	P15260	UNIPROT	UNIPROT	JAK2	IFNGR1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	23898330	protein	protein
Q13873	O00238	UNIPROT	UNIPROT	BMPR2	BMPR1B	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	18756288	protein	protein
P35354	CHEBI:57405	UNIPROT	ChEBI	PTGS2	prostaglandin H2(1-)	up-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	7592599	protein	smallmolecule
Q9H4B4	P15336	UNIPROT	UNIPROT	PLK3	ATF2	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	20068231	protein	protein
Q9H4B4	P15336	UNIPROT	UNIPROT	PLK3	ATF2	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	20068231	protein	protein
Q8N2W9	P15927	UNIPROT	UNIPROT	PIAS4	RPA2	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	20016603	protein	protein
Q9BXH1	Q07812	UNIPROT	UNIPROT	BBC3	BAX	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	19439449	protein	protein
P25101	P19086	UNIPROT	UNIPROT	EDNRA	GNAZ	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	31160049	protein	protein
Q9Y6K1	P16035	UNIPROT	UNIPROT	DNMT3A	TIMP2	down-regulates quantity by repression	SIGNOR	Multiomics-BigGIM-DrugResponse	19786833	protein	protein
